epoch,train_loss,eval_loss,eval_top1,eval_top5
1508,1.7190884780883788,0.2887265575428804,95.12333333333333,98.77833333333334
1509,1.7464463443756104,0.27127151722709336,95.13166666666666,98.78666666666666
1510,1.737728751182556,0.3062096217274666,94.96833333333333,98.69166666666666
1511,1.7348656306266785,0.2802018032222986,95.18333333333334,98.8
1512,1.7348777017593384,0.2816578051199516,95.10833333333333,98.75
1513,1.7454767270088196,0.2822331214944522,95.135,98.78166666666667
1514,1.740041296005249,0.2842300812403361,95.10833333333333,98.77
1515,1.74086559343338,0.28148390452067057,95.17333333333333,98.8
1516,1.727323902130127,0.28164635876814526,95.09666666666666,98.81333333333333
1517,1.7565948061943055,0.28231599638859434,95.19833333333334,98.79166666666667
1518,1.7254500079154969,0.28712343206008273,95.15,98.77666666666667
1519,1.7348041186332703,0.28033816657960414,95.18666666666667,98.73666666666666
1520,1.726535659313202,0.2929849913219611,94.99666666666667,98.775
1521,1.7318278045654296,0.2975597511728605,94.97833333333334,98.77833333333334
1522,1.7317071619033813,0.27898995734751225,95.115,98.745
1523,1.7425209908485413,0.28182926401495934,95.11333333333333,98.835
1524,1.722789900779724,0.2883193255464236,95.14333333333333,98.75666666666666
1525,1.7208800001144409,0.2891485232611497,94.98833333333333,98.69333333333333
1526,1.7303712921142578,0.281699133887887,95.20166666666667,98.80666666666667
1527,1.7355281162261962,0.28169558162490527,95.14166666666667,98.75333333333333
1528,1.7238141956329345,0.2721606140583754,95.26,98.78166666666667
1529,1.7165593996047974,0.28795365306238335,95.215,98.79166666666667
1530,1.71463396692276,0.28808845239381,95.13833333333334,98.74
1531,1.722756595134735,0.28185682761172454,95.145,98.745
1532,1.7174362049102783,0.27469199120998383,95.145,98.79333333333334
1533,1.7278086018562318,0.2922862218817075,95.05666666666667,98.72
1534,1.715432126045227,0.27750429262717563,95.22333333333333,98.82166666666667
1535,1.7159583916664123,0.28224238542219005,95.28,98.76666666666667
1536,1.714228720664978,0.26962501322229704,95.28666666666666,98.81166666666667
1537,1.714948950767517,0.27442251826326053,95.18333333333334,98.77
1538,1.708916314125061,0.28207312946518265,95.26333333333334,98.75
1539,1.7068447551727295,0.2819480449954669,95.23166666666667,98.8
1540,1.713470727443695,0.27695457483331365,95.19,98.76333333333334
1541,1.7046781697273254,0.2879207117855549,95.16,98.795
1542,1.706212951183319,0.27284142198661965,95.295,98.8
1543,1.7076657876968384,0.27586955649157363,95.30166666666666,98.79166666666667
1544,1.6974997944831849,0.2764253848791122,95.30833333333334,98.81333333333333
1545,1.6969704422950744,0.27509666574498015,95.36833333333334,98.785
1546,1.7034141697883607,0.2804136563340823,95.33333333333333,98.72166666666666
1547,1.699170051574707,0.2896610767642657,95.29166666666667,98.765
1548,1.7041544709205627,0.27340726368129253,95.37833333333333,98.78666666666666
1549,1.708060055732727,0.2850236985832453,95.35833333333333,98.79833333333333
1550,1.7012166085243225,0.27983544883628686,95.375,98.73833333333333
1551,1.6931019635200502,0.27852942963441213,95.38333333333334,98.775
1552,1.6907709579467773,0.27824956794579825,95.25333333333333,98.79666666666667
1553,1.689246335029602,0.27151709196468193,95.33833333333334,98.77
1554,1.6850895681381226,0.268346548328797,95.40333333333334,98.755
1555,1.6891397476196288,0.2797448352475961,95.4,98.82
1556,1.6824397983551025,0.2729695086677869,95.35166666666667,98.77833333333334
1557,1.693106276988983,0.27745888732373714,95.345,98.78166666666667
1558,1.6903146896362304,0.2804034695774317,95.355,98.82833333333333
1559,1.6770165615081787,0.2667624921103319,95.44833333333334,98.765
1560,1.6778003039360045,0.27644116965432963,95.345,98.75666666666666
1561,1.684404273033142,0.2684198501457771,95.44,98.78666666666666
1562,1.687072952747345,0.2736631028354168,95.35,98.71333333333334
1563,1.675108139514923,0.27681908043722314,95.375,98.74833333333333
1564,1.6838998365402222,0.265263741761446,95.46166666666667,98.76
1565,1.6790947289466858,0.27847051434218884,95.34166666666667,98.79833333333333
1566,1.6710451202392578,0.2753771035373211,95.445,98.77166666666666
1567,1.685827763080597,0.2708499861508608,95.42666666666666,98.73166666666667
1568,1.678289559841156,0.28196715958416463,95.375,98.76
1569,1.6758751773834228,0.28207280598580836,95.44333333333333,98.79666666666667
1570,1.6744971203804015,0.27768936475118,95.43666666666667,98.76666666666667
1571,1.667610544681549,0.2751464781661828,95.395,98.72166666666666
1572,1.6773429417610168,0.27369160232444606,95.37833333333333,98.715
1573,1.666021824836731,0.27478751562535764,95.47,98.79833333333333
1574,1.67072638463974,0.2673206240435441,95.50166666666667,98.75666666666666
1575,1.673570074081421,0.27175339199602605,95.51,98.74
1576,1.665604733467102,0.2677684646099806,95.47,98.75
1577,1.662684317111969,0.2694194478789965,95.47166666666666,98.76833333333333
1578,1.663101125717163,0.2697897005329529,95.47333333333333,98.75666666666666
1579,1.667597933292389,0.2776963132619858,95.425,98.77
1580,1.6768948588371277,0.2689334856222073,95.445,98.79333333333334
1581,1.664961461544037,0.27050773372252784,95.455,98.75666666666666
1582,1.6520066289901734,0.27053687321643033,95.55666666666667,98.765
1583,1.6565671486854554,0.2740143691996733,95.46,98.755
1584,1.6538022065162659,0.27018100599447886,95.43166666666667,98.78333333333333
1585,1.6548769779205321,0.2697691768159469,95.47833333333334,98.77166666666666
1586,1.6619996089935303,0.2698050213356813,95.42,98.75833333333334
1587,1.648992678642273,0.26774765032033127,95.52,98.75833333333334
1588,1.64036474609375,0.2713749742259582,95.51666666666667,98.745
1589,1.6517236247062683,0.2652225582549969,95.555,98.76166666666667
1590,1.6496424589157104,0.26860360582669573,95.5,98.80666666666667
1591,1.6504760756492616,0.2678566705187162,95.54333333333334,98.73666666666666
1592,1.6478231072425842,0.2753879023094972,95.445,98.74166666666666
1593,1.656594801902771,0.28489825591444967,95.51666666666667,98.73333333333333
1594,1.641266462802887,0.27652906676133476,95.385,98.7
1595,1.6533439536094665,0.26781427969535193,95.545,98.79666666666667
1596,1.6453642644882203,0.26640601952870685,95.54333333333334,98.76
1597,1.6465663237571717,0.26865174097319444,95.48166666666667,98.74666666666667
1598,1.646208740234375,0.2661326015243928,95.44666666666667,98.77166666666666
1599,1.6364541773796082,0.2779694615552823,95.455,98.79166666666667
1600,1.6391904668807984,0.27247457660734653,95.48833333333333,98.75333333333333
1601,1.6449842762947082,0.2741317215313514,95.50166666666667,98.735
1602,1.6435904126167298,0.2778615454832713,95.53333333333333,98.745
1603,1.630604751110077,0.2670162880172332,95.55666666666667,98.77666666666667
1604,1.6286158504486083,0.264435338973999,95.53666666666666,98.74333333333334
1605,1.6301181178092956,0.2627869554857413,95.59166666666667,98.79333333333334
1606,1.6349560360908508,0.2696179356177648,95.63166666666666,98.73833333333333
1607,1.6433751153945924,0.26907401052614055,95.52833333333334,98.73666666666666
1608,1.6346892547607421,0.26793772213160993,95.565,98.76833333333333
1609,1.6348460164070129,0.27316665577391785,95.63166666666666,98.77833333333334
1610,1.6308972473144532,0.26869384350876013,95.49,98.755
1611,1.6326114082336425,0.2632031237334013,95.58333333333333,98.80833333333334
1612,1.621892813205719,0.26827227786183355,95.54333333333334,98.775
1613,1.6340164375305175,0.27328351594507694,95.55833333333334,98.76333333333334
1614,1.6327272443771361,0.2717351679007212,95.55333333333333,98.75833333333334
1615,1.6225197925567627,0.273619301294287,95.52,98.73166666666667
1616,1.6195786018371583,0.275163644378384,95.595,98.76166666666667
1617,1.6210002403259278,0.2735400632272164,95.57,98.74
1618,1.6209375214576722,0.26885378470023474,95.60166666666667,98.78833333333333
1619,1.6253838696479797,0.2699368274708589,95.60666666666667,98.73166666666667
1620,1.6227314772605896,0.26802369611958665,95.57833333333333,98.74833333333333
1621,1.6238712000846862,0.2647661262502273,95.64666666666666,98.78
1622,1.6162477498054504,0.2672081526865562,95.59,98.78666666666666
1623,1.626909499168396,0.2692476153622071,95.61166666666666,98.75
1624,1.622051697731018,0.2648992220064004,95.63166666666666,98.77833333333334
1625,1.6291795344352722,0.2643630021810532,95.62833333333333,98.76833333333333
1626,1.6173756685256957,0.2657727546741565,95.62166666666667,98.74333333333334
1627,1.624067452430725,0.26426726539929707,95.66833333333334,98.80166666666666
1628,1.6167924127578734,0.2660220181196928,95.60166666666667,98.73666666666666
1629,1.6167480573654174,0.27851394571363924,95.52333333333333,98.76166666666667
1630,1.6181697959899903,0.273079171354572,95.555,98.735
1631,1.6097619919776915,0.2689656317730745,95.59666666666666,98.74166666666666
1632,1.61144318151474,0.27151094980537893,95.59,98.77
1633,1.6139782943725587,0.2633130521327257,95.63166666666666,98.79666666666667
1634,1.6045698080062867,0.26894314125180246,95.59166666666667,98.77166666666666
1635,1.6173667721748353,0.26813517096141976,95.57,98.75166666666667
1636,1.6064833240509033,0.2704570368180672,95.68333333333334,98.76333333333334
1637,1.6149945192337036,0.2650228370477756,95.585,98.755
1638,1.6165324387550355,0.26777202062308786,95.58333333333333,98.75833333333334
1639,1.6042948031425477,0.2730045570929845,95.62833333333333,98.73166666666667
1640,1.603885549068451,0.27016968024273713,95.65166666666667,98.73333333333333
1641,1.5984228129386902,0.2655014096448819,95.65666666666667,98.815
1642,1.6079439997673035,0.266228410427769,95.68333333333334,98.795
1643,1.6072325820922853,0.26049499834577244,95.67,98.77166666666666
1644,1.6056720776557922,0.26111304263273877,95.705,98.77666666666667
1645,1.606251844406128,0.26625122206906476,95.68,98.795
1646,1.6047469067573548,0.26633265559871994,95.65333333333334,98.74833333333333
1647,1.5953124728202819,0.2672589519868294,95.64833333333333,98.775
1648,1.600581693649292,0.26459503506620724,95.61666666666666,98.76333333333334
1649,1.6001779432296752,0.26941074984769026,95.59,98.715
1650,1.5996309747695923,0.2710818450649579,95.57666666666667,98.73833333333333
1651,1.6016476068496703,0.2647872268408537,95.685,98.735
1652,1.6037973227500915,0.2632944312194983,95.70333333333333,98.76666666666667
1653,1.6025442128181457,0.2718674102425575,95.67333333333333,98.72833333333334
1654,1.5960984034538268,0.2643182671070099,95.65666666666667,98.75166666666667
1655,1.5891637468338013,0.2694938753048579,95.69833333333334,98.8
1656,1.6036437797546386,0.2644553653895855,95.70666666666666,98.76333333333334
1657,1.5886563391685486,0.2705212756494681,95.67166666666667,98.73333333333333
1658,1.6021227598190309,0.26824468329548834,95.59166666666667,98.70666666666666
1659,1.5924804067611695,0.27356568691631156,95.63166666666666,98.71833333333333
1660,1.591389301776886,0.2634051841497421,95.67,98.73333333333333
1661,1.5947190699577332,0.2668478336185217,95.655,98.77166666666666
1662,1.592216055393219,0.26526254137357075,95.69666666666667,98.755
1663,1.587055615901947,0.2685674217591683,95.67333333333333,98.76166666666667
1664,1.5891448855400085,0.26884756130476795,95.63833333333334,98.75833333333334
1665,1.593869581222534,0.26566058772305645,95.61,98.74166666666666
1666,1.5874893217086792,0.269991094370683,95.615,98.73666666666666
1667,1.5930567994117737,0.2643367563436429,95.64166666666667,98.77333333333333
1668,1.5832603549957276,0.2682739898065726,95.60166666666667,98.75
1669,1.590965048789978,0.27004867839316526,95.62333333333333,98.70666666666666
1670,1.587255175590515,0.2650683994094531,95.70833333333333,98.75833333333334
1671,1.5859569439888,0.270817694713672,95.64333333333333,98.77666666666667
1672,1.5807874355316163,0.27021367276708286,95.66,98.73333333333333
1673,1.5941097421646118,0.26584427297115326,95.70666666666666,98.71166666666667
1674,1.5906856732368468,0.26742338416477046,95.69166666666666,98.72333333333333
1675,1.5811216135025024,0.26238238081336024,95.68333333333334,98.75833333333334
1676,1.5868444519042968,0.26631665125489234,95.61333333333333,98.73166666666667
1677,1.5771321878433227,0.2671850663671891,95.725,98.73833333333333
1678,1.580335304260254,0.2679008564849695,95.715,98.73166666666667
1679,1.5863615913391114,0.26761038072407245,95.65166666666667,98.735
1680,1.5822765398025513,0.26862798077364763,95.63833333333334,98.73833333333333
1681,1.579352608680725,0.2659712219486634,95.645,98.735
1682,1.5821385779380799,0.26325460302333037,95.73333333333333,98.77
1683,1.5898137068748475,0.26460712393124897,95.68,98.73833333333333
1684,1.573470196723938,0.2654948584983746,95.69,98.75
1685,1.581162624835968,0.2639523223787546,95.67,98.73333333333333
1686,1.5787738289833069,0.26419279056290784,95.72833333333334,98.73833333333333
1687,1.5839906296730042,0.2625482720384995,95.705,98.75666666666666
1688,1.5821570210456848,0.26720340400934217,95.69166666666666,98.72833333333334
1689,1.5777513799667358,0.2710552856822809,95.67,98.705
1690,1.5779618549346923,0.2664588784923156,95.655,98.78166666666667
1691,1.5821745791435242,0.2698434360076984,95.66833333333334,98.73666666666666
1692,1.5650323300361633,0.2671302108466625,95.71166666666667,98.76833333333333
1693,1.5769303388595581,0.2683981493115425,95.67833333333333,98.72833333333334
1694,1.5681294803619386,0.27138331964612006,95.72,98.74333333333334
1695,1.5743793001174926,0.264990920946002,95.72333333333333,98.73166666666667
1696,1.5771982507705689,0.2596293114622434,95.72666666666667,98.745
1697,1.5687765297889709,0.26461813228825726,95.72,98.76
1698,1.5706972966194153,0.26553397573530674,95.73333333333333,98.74
1699,1.5702870979309083,0.2655424198756615,95.72333333333333,98.74833333333333
1700,1.5703488264083862,0.2661590911448002,95.765,98.73166666666667
1701,1.5715355463027953,0.267663380826513,95.74666666666667,98.76666666666667
1702,1.573086169719696,0.26374627962708475,95.73833333333333,98.76666666666667
1703,1.5734367961883544,0.26389952542881173,95.72333333333333,98.72
1704,1.5629103417396546,0.266309454664588,95.74333333333334,98.77333333333333
1705,1.5677722458839416,0.2651351356257995,95.71833333333333,98.73833333333333
1706,1.566554573059082,0.26488711121181646,95.795,98.73666666666666
1707,1.5681201415061952,0.26576665629943214,95.73833333333333,98.73
1708,1.5639719953536988,0.26677020110189914,95.715,98.74833333333333
1709,1.5723448424339295,0.2681330302854379,95.72166666666666,98.73666666666666
1710,1.5770568499565125,0.26643415465950965,95.71333333333334,98.755
1711,1.5609357929229737,0.2674842719982068,95.73166666666667,98.725
1712,1.572750903606415,0.26935145077606043,95.69833333333334,98.73
1713,1.569593955039978,0.2621374155332645,95.69833333333334,98.72
1714,1.5634796991348268,0.2658007873594761,95.725,98.74666666666667
1715,1.5688965678215028,0.265888529792428,95.71833333333333,98.75333333333333
1716,1.5619793453216553,0.2680298680563768,95.695,98.735
1717,1.5617982859611512,0.26695568030079203,95.68166666666667,98.745
1718,1.5623427925109863,0.2654150867958864,95.715,98.73
1719,1.5561447882652282,0.2664661919573943,95.69166666666666,98.77833333333334
1720,1.5570776362419128,0.2661246620863676,95.72833333333334,98.75166666666667
1721,1.558258623600006,0.2670546641200781,95.69333333333333,98.73333333333333
1722,1.5621144318580626,0.2621346629410982,95.71166666666667,98.735
1723,1.5597151980400086,0.26756210704644523,95.67166666666667,98.75833333333334
1724,1.5700301203727722,0.2656494772682587,95.75666666666666,98.73333333333333
1725,1.5709374923706054,0.2628568033128977,95.72666666666667,98.74
1726,1.5579860544204711,0.26637202732265,95.70333333333333,98.73333333333333
1727,1.573744348526001,0.27136771912376084,95.68,98.73666666666666
1728,1.5617272610664368,0.26681843360265095,95.69333333333333,98.73
1729,1.5548714847564697,0.2673467012991508,95.74166666666666,98.75833333333334
1730,1.5590867466926575,0.2688347383091847,95.68333333333334,98.71
1731,1.5596881904602051,0.2650988937666019,95.67833333333333,98.74
1732,1.5573284873962403,0.2657388174533844,95.68666666666667,98.74833333333333
1733,1.5593928089141846,0.2654075052092473,95.67833333333333,98.74
1734,1.5604051547050477,0.2705082333087921,95.73666666666666,98.72666666666667
1735,1.5639759693145752,0.2645495988676945,95.74166666666666,98.73833333333333
1736,1.5578202424049377,0.2680121709158023,95.68666666666667,98.68833333333333
1737,1.560976408958435,0.26623223938047885,95.67166666666667,98.70166666666667
1738,1.5518763189315796,0.26713870105644066,95.73,98.735
1739,1.572413477897644,0.267157880316178,95.73166666666667,98.75
1740,1.5610721192359924,0.2653974292924007,95.68666666666667,98.75333333333333
1741,1.5630132060050965,0.26838815679152805,95.71833333333333,98.74
1742,1.55090891456604,0.2652913442005714,95.75666666666666,98.72333333333333
1743,1.555568907737732,0.26653071500360964,95.735,98.75666666666666
1744,1.5554772505760193,0.26767179302871225,95.71833333333333,98.755
1745,1.557373613834381,0.26836124442517756,95.74666666666667,98.76166666666667
1746,1.5509502716064454,0.26601462389032043,95.68333333333334,98.77833333333334
1747,1.5486127848625184,0.26584023552636304,95.74833333333333,98.75833333333334
1748,1.5604771938323974,0.2637475312501192,95.70333333333333,98.74833333333333
1749,1.553916745185852,0.2668528074771166,95.75833333333334,98.73833333333333
1750,1.5565495500564575,0.2667426802963018,95.74666666666667,98.74333333333334
1751,1.551485420703888,0.2643172334631284,95.72166666666666,98.73666666666666
1752,1.5552297077178956,0.2663607518126567,95.705,98.72333333333333
1753,1.5567997736930848,0.26590277813374996,95.73,98.755
1754,1.5539767537117004,0.2677139772226413,95.68833333333333,98.71333333333334
1755,1.5569532222747802,0.26844907566905024,95.70833333333333,98.74833333333333
1756,1.5511218256950379,0.26752203804751234,95.7,98.75
1757,1.54487238407135,0.2675880231956641,95.74166666666666,98.765
1758,1.5509429578781129,0.2679082579165697,95.75333333333333,98.73833333333333
1759,1.5522887625694275,0.264009429042538,95.685,98.765
1760,1.5471994080543519,0.26820171266794207,95.72,98.735
1761,1.5465639309883117,0.26431365254024664,95.72666666666667,98.73
1762,1.5560776629447937,0.2694273847838243,95.72166666666666,98.74166666666666
1763,1.5426239132881165,0.2626936875283718,95.75166666666667,98.74833333333333
1764,1.5519675521850587,0.26461453231672444,95.75666666666666,98.725
1765,1.5501566305160523,0.2675343376894792,95.72333333333333,98.72666666666667
1766,1.5429744262695313,0.264865829795599,95.70833333333333,98.74833333333333
1767,1.5491458253860473,0.26566430978477,95.72833333333334,98.745
1768,1.5460768747329712,0.2649472585817178,95.71166666666667,98.74
1769,1.5533482475280762,0.26440349710484345,95.71833333333333,98.74666666666667
1770,1.5402008996009826,0.26677041304608184,95.75333333333333,98.755
1771,1.5396589694023133,0.26613824456930163,95.725,98.73666666666666
1772,1.5454407444000244,0.2655803364018599,95.73,98.75666666666666
1773,1.5384523611068726,0.2651692518591881,95.74666666666667,98.75333333333333
1774,1.5371231088638306,0.2656521621843179,95.765,98.76166666666667
1775,1.5536626553535462,0.2661473978310823,95.765,98.74
1776,1.5430640153884887,0.26650554900368056,95.725,98.72666666666667
1777,1.5543332238197327,0.2651664560039838,95.72666666666667,98.74
1778,1.5485772361755372,0.2649900595843792,95.71666666666667,98.74833333333333
1779,1.5460781116485596,0.2620091544588407,95.75,98.75
